   -2   -6    0    1    1    1      0.0577785072     -0.0000001086
   -2   -6    0    1    1    2      0.0000004858     -0.1109753502
   -2   -6    0    1    1    3      0.0000000034      0.0000000163
   -2   -6    0    2    1    1     -0.0000001659     -0.0000000744
   -2   -6    0    2    1    2      0.0000000786      0.0000001906
   -2   -6    0    2    1    3     -0.0033489752      0.0000000279
   -2   -6    0    1    2    1      0.0000002627      0.0000001067
   -2   -6    0    1    2    2     -0.0000002294     -0.0000001552
   -2   -6    0    1    2    3      0.0033489889     -0.0000000239
   -2   -6    0    2    2    1      0.0577781805      0.0000000910
   -2   -6    0    2    2    2     -0.0000012688      0.1109747185
   -2   -6    0    2    2    3     -0.0000000041     -0.0000000160
   -2   -5    0    1    1    1     -0.0313048828      0.0590791901
   -2   -5    0    1    1    2     -0.0353765289      0.1126445906
   -2   -5    0    1    1    3      0.0000000045      0.0000000075
   -2   -5    0    2    1    1     -0.0000001498      0.0000000877
   -2   -5    0    2    1    2      0.0000001066     -0.0000000119
   -2   -5    0    2    1    3     -0.0003287015     -0.0021910270
   -2   -5    0    1    2    1     -0.0000000562      0.0000002558
   -2   -5    0    1    2    2      0.0000000880     -0.0000005362
   -2   -5    0    1    2    3      0.0003287171     -0.0021909508
   -2   -5    0    2    2    1     -0.0313059131     -0.0590811433
   -2   -5    0    2    2    2     -0.0353756669     -0.1126454352
   -2   -5    0    2    2    3     -0.0000000047     -0.0000000083
   -2   -4    0    1    1    1      0.0422464305     -0.0298340569
   -2   -4    0    1    1    2      0.0832069276     -0.1795565747
   -2   -4    0    1    1    3      0.0000000001     -0.0000000020
   -2   -4    0    2    1    1     -0.0000000881     -0.0000000223
   -2   -4    0    2    1    2     -0.0000000771     -0.0000001996
   -2   -4    0    2    1    3      0.0007073949      0.0008664568
   -2   -4    0    1    2    1      0.0000000878     -0.0000000709
   -2   -4    0    1    2    2     -0.0000004944     -0.0000002010
   -2   -4    0    1    2    3     -0.0007073873      0.0008665133
   -2   -4    0    2    2    1      0.0422466532      0.0298327942
   -2   -4    0    2    2    2      0.0832057975      0.1795569704
   -2   -4    0    2    2    3     -0.0000000001      0.0000000043
   -2   -3    0    1    1    1      0.1113413371      0.0619170412
   -2   -3    0    1    1    2     -0.0953261603      0.0890648889
   -2   -3    0    1    1    3     -0.0000000122      0.0000000062
   -2   -3    0    2    1    1      0.0000000876     -0.0000000676
   -2   -3    0    2    1    2      0.0000001848     -0.0000002999
   -2   -3    0    2    1    3     -0.0001990634     -0.0019090699
   -2   -3    0    1    2    1     -0.0000000356     -0.0000002248
   -2   -3    0    1    2    2     -0.0000002613     -0.0000008489
   -2   -3    0    1    2    3      0.0001990381     -0.0019090847
   -2   -3    0    2    2    1      0.1113426294     -0.0619171658
   -2   -3    0    2    2    2     -0.0953226489     -0.0890631316
   -2   -3    0    2    2    3      0.0000000100     -0.0000000052
   -2   -2    0    1    1    1     -0.0038727703      0.1052028059
   -2   -2    0    1    1    2      0.0692327692     -0.0097951046
   -2   -2    0    1    1    3     -0.0000000190      0.0000000127
   -2   -2    0    2    1    1     -0.0000004290      0.0000000912
   -2   -2    0    2    1    2      0.0000000672     -0.0000004596
   -2   -2    0    2    1    3      0.0005558636      0.0028760519
   -2   -2    0    1    2    1     -0.0000001722      0.0000002905
   -2   -2    0    1    2    2     -0.0000000679     -0.0000000455
   -2   -2    0    1    2    3     -0.0005559129      0.0028760332
   -2   -2    0    2    2    1     -0.0038720700     -0.1052003277
   -2   -2    0    2    2    2      0.0692335631      0.0097973528
   -2   -2    0    2    2    3      0.0000000172     -0.0000000105
   -2   -1    0    1    1    1      0.0879585433     -0.0000000141
   -2   -1    0    1    1    2      0.0000000537     -0.0129918538
   -2   -1    0    1    1    3     -0.0000000051      0.0000000048
   -2   -1    0    2    1    1     -0.0000005147     -0.0000001706
   -2   -1    0    2    1    2      0.0000003116     -0.0000000776
   -2   -1    0    2    1    3     -0.0007278635     -0.0000000089
   -2   -1    0    1    2    1      0.0000000584     -0.0000000825
   -2   -1    0    1    2    2     -0.0000001842     -0.0000000190
   -2   -1    0    1    2    3      0.0007278476     -0.0000000338
   -2   -1    0    2    2    1      0.0879560765      0.0000006900
   -2   -1    0    2    2    2      0.0000007361      0.0129915628
   -2   -1    0    2    2    3      0.0000000002     -0.0000000051
   -2    0    0    1    1    1     -0.0038729161     -0.1052021643
   -2    0    0    1    1    2     -0.0692334320     -0.0097955249
   -2    0    0    1    1    3     -0.0000000025      0.0000000105
   -2    0    0    2    1    1     -0.0000000853     -0.0000001975
   -2    0    0    2    1    2      0.0000003000     -0.0000001408
   -2    0    0    2    1    3      0.0005559110     -0.0028760952
   -2    0    0    1    2    1     -0.0000000344     -0.0000005308
   -2    0    0    1    2    2     -0.0000002435      0.0000002567
   -2    0    0    1    2    3     -0.0005559020     -0.0028760677
   -2    0    0    2    2    1     -0.0038737365      0.1052007661
   -2    0    0    2    2    2     -0.0692337135      0.0097972548
   -2    0    0    2    2    3     -0.0000000009     -0.0000000090
   -2    1    0    1    1    1      0.1113408991     -0.0619176860
   -2    1    0    1    1    2      0.0953272117      0.0890654183
   -2    1    0    1    1    3      0.0000000005      0.0000000053
   -2    1    0    2    1    1     -0.0000002028      0.0000001172
   -2    1    0    2    1    2      0.0000007240     -0.0000006121
   -2    1    0    2    1    3     -0.0001990325      0.0019090609
   -2    1    0    1    2    1      0.0000003876      0.0000000013
   -2    1    0    1    2    2     -0.0000001583      0.0000000384
   -2    1    0    1    2    3      0.0001990758      0.0019090862
   -2    1    0    2    2    1      0.1113407002      0.0619173928
   -2    1    0    2    2    2      0.0953275185     -0.0890631883
   -2    1    0    2    2    3     -0.0000000038     -0.0000000044
   -2    2    0    1    1    1      0.0422463860      0.0298341505
   -2    2    0    1    1    2     -0.0832069145     -0.1795556866
   -2    2    0    1    1    3     -0.0000000104      0.0000000034
   -2    2    0    2    1    1      0.0000000256     -0.0000004151
   -2    2    0    2    1    2     -0.0000000257     -0.0000005734
   -2    2    0    2    1    3      0.0007073871     -0.0008664848
   -2    2    0    1    2    1      0.0000000658     -0.0000003094
   -2    2    0    1    2    2     -0.0000001281      0.0000005389
   -2    2    0    1    2    3     -0.0007073589     -0.0008664850
   -2    2    0    2    2    1      0.0422467735     -0.0298326950
   -2    2    0    2    2    2     -0.0832070150      0.1795604756
   -2    2    0    2    2    3      0.0000000082     -0.0000000021
   -2    3    0    1    1    1     -0.0313064573     -0.0590790608
   -2    3    0    1    1    2      0.0353770464      0.1126436467
   -2    3    0    1    1    3     -0.0000000136      0.0000000092
   -2    3    0    2    1    1     -0.0000000849     -0.0000000139
   -2    3    0    2    1    2      0.0000001102      0.0000003058
   -2    3    0    2    1    3     -0.0003286967      0.0021910117
   -2    3    0    1    2    1      0.0000000577      0.0000000427
   -2    3    0    1    2    2     -0.0000000895      0.0000001501
   -2    3    0    1    2    3      0.0003287120      0.0021909377
   -2    3    0    2    2    1     -0.0313051347      0.0590804723
   -2    3    0    2    2    2      0.0353774380     -0.1126439320
   -2    3    0    2    2    3      0.0000000121     -0.0000000099
   -2    4    0    1    1    1      0.0577785072     -0.0000001086
   -2    4    0    1    1    2      0.0000004858     -0.1109753502
   -2    4    0    1    1    3      0.0000000034      0.0000000163
   -2    4    0    2    1    1     -0.0000001659     -0.0000000744
   -2    4    0    2    1    2      0.0000000786      0.0000001906
   -2    4    0    2    1    3     -0.0033489752      0.0000000279
   -2    4    0    1    2    1      0.0000002627      0.0000001067
   -2    4    0    1    2    2     -0.0000002294     -0.0000001552
   -2    4    0    1    2    3      0.0033489889     -0.0000000239
   -2    4    0    2    2    1      0.0577781805      0.0000000910
   -2    4    0    2    2    2     -0.0000012688      0.1109747185
   -2    4    0    2    2    3     -0.0000000041     -0.0000000160
   -1   -5    0    1    1    1     -0.0503312460     -0.0226824658
   -1   -5    0    1    1    2     -0.0657958424     -0.0225099134
   -1   -5    0    1    1    3      0.0000000122     -0.0000000024
   -1   -5    0    2    1    1     -0.0000004002      0.0000002023
   -1   -5    0    2    1    2      0.0000002757     -0.0000002683
   -1   -5    0    2    1    3     -0.0024830454     -0.0025184464
   -1   -5    0    1    2    1     -0.0000003264      0.0000000246
   -1   -5    0    1    2    2     -0.0000002536     -0.0000000786
   -1   -5    0    1    2    3      0.0024830713     -0.0025184410
   -1   -5    0    2    2    1     -0.0503342144      0.0226827013
   -1   -5    0    2    2    2     -0.0657939585      0.0225095552
   -1   -5    0    2    2    3     -0.0000000127      0.0000000037
   -1   -4    0    1    1    1     -0.0582328938      0.0431629449
   -1   -4    0    1    1    2      0.1853022644      0.0510787706
   -1   -4    0    1    1    3      0.0000000097     -0.0000000089
   -1   -4    0    2    1    1      0.0000002040      0.0000002728
   -1   -4    0    2    1    2      0.0000002011     -0.0000002147
   -1   -4    0    2    1    3     -0.0004933887      0.0022200773
   -1   -4    0    1    2    1     -0.0000002165     -0.0000000958
   -1   -4    0    1    2    2     -0.0000004829      0.0000001446
   -1   -4    0    1    2    3      0.0004934156      0.0022201092
   -1   -4    0    2    2    1     -0.0582334567     -0.0431631875
   -1   -4    0    2    2    2      0.1853037582     -0.0510762733
   -1   -4    0    2    2    3     -0.0000000111      0.0000000117
   -1   -3    0    1    1    1     -0.0095171572     -0.0588494856
   -1   -3    0    1    1    2     -0.1518185180     -0.0869322791
